STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,citizen,Country of citizenship,age,Age class,unit,Unit of measure,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2001,,59,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2002,,77,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2003,,205,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2004,,275,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2005,,43,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2006,,259,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2007,,312,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2008,,457,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2009,,344,,b,break in time series,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2010,,356,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2011,,451,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2012,,437,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2013,,441,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2014,,485,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2015,,513,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2016,,476,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2017,,455,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2018,,450,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2019,,461,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2020,,469,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2021,,472,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2022,,472,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2023,,468,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SI,Slovenia,2024,,483,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2003,,5349307,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2004,,5350198,,b,break in time series,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2005,,5362571,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2006,,5363617,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2007,,5361507,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2008,,5360094,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2009,,5350893,,b,break in time series,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2010,,5359031,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2011,,5365666,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2012,,4980227,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2013,,5337911,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2014,,5356798,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2015,,5359583,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2016,,5360412,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2017,,5365648,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2018,,5370237,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2019,,5374305,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2020,,5378937,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2021,,5377706,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2022,,5371646,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2023,,5364540,,,,,
dataflow,ESTAT:MIGR_POP1CTZ(1.0),"Population on 1 January by age group, sex and citizenship",A,Annual,SK,Slovakia,TOTAL,Total,NR,Number,T,Total,SK,Slovakia,2024,,5358701,,,,,
