STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,citizen,Country of citizenship,agedef,Age definition,age,Age class,unit,Unit of measure,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,FI,Finland,2020,,4387,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,FI,Finland,2021,,5236,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,FI,Finland,2022,,9180,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,FI,Finland,2023,,7739,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,FR,France,2013,,12862,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,FR,France,2014,,12181,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,FR,France,2015,,12923,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,FR,France,2016,,11647,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,FR,France,2017,,13018,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,FR,France,2018,,11879,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,FR,France,2019,,11772,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,FR,France,2020,,22433,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,FR,France,2021,,20740,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,FR,France,2022,,27746,,p,provisional,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,FR,France,2023,,25209,,p,provisional,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2013,,196.0,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2014,,247.0,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2015,,221,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2016,,298,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2017,,259,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2018,,310,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2019,,313,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2020,,871,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2021,,829,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2022,,1337,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,HR,Croatia,2023,,1573,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2013,,2328,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2014,,2468,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2015,,2613,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2016,,2441,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2017,,3216,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2018,,3307,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2019,,3954,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2020,,5121,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2021,,5269,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2022,,7308,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,HU,Hungary,2023,,8624,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2013,,2824,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2014,,3157,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2015,,3687,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2016,,10347,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2017,,9311,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2018,,10831,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2019,,12927,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2020,,8699,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2021,,10167,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2022,,13160,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,IE,Ireland,2023,,12001,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,IT,Italy,2013,,4116,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,IT,Italy,2014,,3799,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,IT,Italy,2015,,3981,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,IT,Italy,2016,,3883,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,IT,Italy,2017,,4817,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,IT,Italy,2018,,5761,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,IT,Italy,2019,,7931,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,IT,Italy,2020,,13460,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,IT,Italy,2021,,18606,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,IT,Italy,2022,,32370,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,IT,Italy,2023,,29720,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,LT,Lithuania,2013,,53,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,LT,Lithuania,2014,,100,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,LT,Lithuania,2015,,99,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,LT,Lithuania,2016,,143,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,LT,Lithuania,2017,,190,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,LT,Lithuania,2018,,195,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,LT,Lithuania,2019,,250,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,LT,Lithuania,2020,,8762,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,LT,Lithuania,2021,,10944,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,LT,Lithuania,2022,,17870,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,LT,Lithuania,2023,,19301,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,LU,Luxembourg,2013,,840,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,LU,Luxembourg,2014,,1045,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,LU,Luxembourg,2015,,883,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,LU,Luxembourg,2016,,697,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,LU,Luxembourg,2017,,818,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,LU,Luxembourg,2018,,825,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,LU,Luxembourg,2019,,951,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,LU,Luxembourg,2020,,1732,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,LU,Luxembourg,2021,,1530,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,LU,Luxembourg,2022,,2051,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,LU,Luxembourg,2023,,1883,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,LV,Latvia,2013,,58,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,LV,Latvia,2014,,80,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,LV,Latvia,2015,,80,,,,,
dataflow,ESTAT:MIGR_IMM9CTZ(1.0),"Immigration by age group, sex and level of human development of the country of citizenship",A,Annual,EXT_FOR_HDI_VH,"Countries other than EU, EFTA and Candidate countries with very high Human Development Index (HDI)",COMPLET,Age in completed years,TOTAL,Total,NR,Number,T,Total,LV,Latvia,2016,,79,,,,,
